Date,Product_ID,Product_Name,Category,Sales_Quantity,Price,Current_Stock,Month,DayOfWeek,Season
2025-11-08,P011,Speaker,Accessories,57,3500,350,11,Saturday,Autumn
2025-11-08,P012,Router,Networking,244,2500,822,11,Saturday,Autumn
2025-11-08,P013,SSD,Storage,154,4500,1187,11,Saturday,Autumn
2025-11-08,P014,Hard Disk,Storage,160,4000,870,11,Saturday,Autumn
2025-11-08,P015,USB Drive,Storage,153,700,331,11,Saturday,Autumn
2025-11-08,P016,Power Bank,Accessories,94,1200,919,11,Saturday,Autumn
2025-11-08,P017,Microphone,Accessories,114,2800,983,11,Saturday,Autumn
2025-11-08,P018,Projector,Office Equipment,53,35000,961,11,Saturday,Autumn
2025-11-08,P019,Gaming Console,Electronics,207,45000,1185,11,Saturday,Autumn
2025-11-08,P020,Webcam,Accessories,239,2200,775,11,Saturday,Autumn
2025-11-09,P001,Laptop,Electronics,82,55000,575,11,Sunday,Autumn
2025-11-09,P002,Smartphone,Electronics,163,25000,775,11,Sunday,Autumn
2025-11-09,P003,Headphones,Accessories,86,2500,627,11,Sunday,Autumn
2025-11-09,P004,Keyboard,Accessories,52,1500,741,11,Sunday,Autumn
2025-11-09,P005,Mouse,Accessories,103,800,266,11,Sunday,Autumn
2025-11-09,P006,Monitor,Electronics,118,12000,1047,11,Sunday,Autumn
2025-11-09,P007,Printer,Office Equipment,179,15000,431,11,Sunday,Autumn
2025-11-09,P008,Tablet,Electronics,120,18000,495,11,Sunday,Autumn
2025-11-09,P009,Smartwatch,Electronics,153,5000,560,11,Sunday,Autumn
2025-11-09,P010,Camera,Electronics,147,30000,1070,11,Sunday,Autumn
2025-11-09,P011,Speaker,Accessories,230,3500,1113,11,Sunday,Autumn
2025-11-09,P012,Router,Networking,66,2500,756,11,Sunday,Autumn
2025-11-09,P013,SSD,Storage,55,4500,1164,11,Sunday,Autumn
2025-11-09,P014,Hard Disk,Storage,179,4000,285,11,Sunday,Autumn
2025-11-09,P015,USB Drive,Storage,229,700,978,11,Sunday,Autumn
2025-11-09,P016,Power Bank,Accessories,149,1200,339,11,Sunday,Autumn
2025-11-09,P017,Microphone,Accessories,63,2800,207,11,Sunday,Autumn
2025-11-09,P018,Projector,Office Equipment,200,35000,380,11,Sunday,Autumn
2025-11-09,P019,Gaming Console,Electronics,102,45000,208,11,Sunday,Autumn
2025-11-09,P020,Webcam,Accessories,61,2200,777,11,Sunday,Autumn
2025-11-10,P001,Laptop,Electronics,222,55000,1009,11,Monday,Autumn
2025-11-10,P002,Smartphone,Electronics,155,25000,585,11,Monday,Autumn
2025-11-10,P003,Headphones,Accessories,236,2500,426,11,Monday,Autumn
2025-11-10,P004,Keyboard,Accessories,111,1500,427,11,Monday,Autumn
2025-11-10,P005,Mouse,Accessories,175,800,916,11,Monday,Autumn
2025-11-10,P006,Monitor,Electronics,134,12000,689,11,Monday,Autumn
2025-11-10,P007,Printer,Office Equipment,187,15000,503,11,Monday,Autumn
2025-11-10,P008,Tablet,Electronics,218,18000,924,11,Monday,Autumn
2025-11-10,P009,Smartwatch,Electronics,53,5000,232,11,Monday,Autumn
2025-11-10,P010,Camera,Electronics,149,30000,342,11,Monday,Autumn
2025-11-10,P011,Speaker,Accessories,233,3500,251,11,Monday,Autumn
2025-11-10,P012,Router,Networking,165,2500,1029,11,Monday,Autumn
2025-11-10,P013,SSD,Storage,58,4500,600,11,Monday,Autumn
2025-11-10,P014,Hard Disk,Storage,197,4000,860,11,Monday,Autumn
2025-11-10,P015,USB Drive,Storage,170,700,285,11,Monday,Autumn
2025-11-10,P016,Power Bank,Accessories,217,1200,708,11,Monday,Autumn
2025-11-10,P017,Microphone,Accessories,55,2800,925,11,Monday,Autumn
2025-11-10,P018,Projector,Office Equipment,245,35000,439,11,Monday,Autumn
2025-11-10,P019,Gaming Console,Electronics,51,45000,238,11,Monday,Autumn
2025-11-10,P020,Webcam,Accessories,54,2200,886,11,Monday,Autumn
2025-11-11,P001,Laptop,Electronics,196,55000,703,11,Tuesday,Autumn
2025-11-11,P002,Smartphone,Electronics,196,25000,580,11,Tuesday,Autumn
2025-11-11,P003,Headphones,Accessories,161,2500,1090,11,Tuesday,Autumn
2025-11-11,P004,Keyboard,Accessories,201,1500,309,11,Tuesday,Autumn
2025-11-11,P005,Mouse,Accessories,115,800,459,11,Tuesday,Autumn
2025-11-11,P006,Monitor,Electronics,245,12000,296,11,Tuesday,Autumn
2025-11-11,P007,Printer,Office Equipment,162,15000,386,11,Tuesday,Autumn
2025-11-11,P008,Tablet,Electronics,109,18000,1110,11,Tuesday,Autumn
2025-11-11,P009,Smartwatch,Electronics,61,5000,683,11,Tuesday,Autumn
2025-11-11,P010,Camera,Electronics,138,30000,698,11,Tuesday,Autumn
2025-11-11,P011,Speaker,Accessories,205,3500,760,11,Tuesday,Autumn
2025-11-11,P012,Router,Networking,238,2500,922,11,Tuesday,Autumn
2025-11-11,P013,SSD,Storage,187,4500,682,11,Tuesday,Autumn
2025-11-11,P014,Hard Disk,Storage,66,4000,503,11,Tuesday,Autumn
2025-11-11,P015,USB Drive,Storage,142,700,802,11,Tuesday,Autumn
2025-11-11,P016,Power Bank,Accessories,55,1200,225,11,Tuesday,Autumn
2025-11-11,P017,Microphone,Accessories,100,2800,1164,11,Tuesday,Autumn
2025-11-11,P018,Projector,Office Equipment,218,35000,982,11,Tuesday,Autumn
2025-11-11,P019,Gaming Console,Electronics,76,45000,499,11,Tuesday,Autumn
2025-11-11,P020,Webcam,Accessories,229,2200,501,11,Tuesday,Autumn
2025-11-12,P001,Laptop,Electronics,82,55000,542,11,Wednesday,Autumn
2025-11-12,P002,Smartphone,Electronics,125,25000,952,11,Wednesday,Autumn
2025-11-12,P003,Headphones,Accessories,69,2500,428,11,Wednesday,Autumn
2025-11-12,P004,Keyboard,Accessories,96,1500,390,11,Wednesday,Autumn
2025-11-12,P005,Mouse,Accessories,236,800,1178,11,Wednesday,Autumn
2025-11-12,P006,Monitor,Electronics,153,12000,880,11,Wednesday,Autumn
2025-11-12,P007,Printer,Office Equipment,212,15000,984,11,Wednesday,Autumn
2025-11-12,P008,Tablet,Electronics,55,18000,334,11,Wednesday,Autumn
2025-11-12,P009,Smartwatch,Electronics,234,5000,1171,11,Wednesday,Autumn
2025-11-12,P010,Camera,Electronics,62,30000,619,11,Wednesday,Autumn
2025-11-12,P011,Speaker,Accessories,77,3500,246,11,Wednesday,Autumn
2025-11-12,P012,Router,Networking,51,2500,401,11,Wednesday,Autumn
2025-11-12,P013,SSD,Storage,191,4500,1010,11,Wednesday,Autumn
2025-11-12,P014,Hard Disk,Storage,217,4000,436,11,Wednesday,Autumn
2025-11-12,P015,USB Drive,Storage,123,700,214,11,Wednesday,Autumn
2025-11-12,P016,Power Bank,Accessories,56,1200,1091,11,Wednesday,Autumn
2025-11-12,P017,Microphone,Accessories,131,2800,253,11,Wednesday,Autumn
2025-11-12,P018,Projector,Office Equipment,188,35000,887,11,Wednesday,Autumn
2025-11-12,P019,Gaming Console,Electronics,186,45000,683,11,Wednesday,Autumn
2025-11-12,P020,Webcam,Accessories,207,2200,513,11,Wednesday,Autumn
2025-11-13,P001,Laptop,Electronics,116,55000,908,11,Thursday,Autumn
2025-11-13,P002,Smartphone,Electronics,115,25000,793,11,Thursday,Autumn
2025-11-13,P003,Headphones,Accessories,109,2500,1031,11,Thursday,Autumn
2025-11-13,P004,Keyboard,Accessories,79,1500,567,11,Thursday,Autumn
2025-11-13,P005,Mouse,Accessories,99,800,1004,11,Thursday,Autumn
2025-11-13,P006,Monitor,Electronics,88,12000,347,11,Thursday,Autumn
2025-11-13,P007,Printer,Office Equipment,160,15000,756,11,Thursday,Autumn
2025-11-13,P008,Tablet,Electronics,159,18000,591,11,Thursday,Autumn
2025-11-13,P009,Smartwatch,Electronics,133,5000,743,11,Thursday,Autumn
2025-11-13,P010,Camera,Electronics,183,30000,408,11,Thursday,Autumn
2025-11-13,P011,Speaker,Accessories,80,3500,403,11,Thursday,Autumn
2025-11-13,P012,Router,Networking,140,2500,421,11,Thursday,Autumn
2025-11-13,P013,SSD,Storage,169,4500,420,11,Thursday,Autumn
2025-11-13,P014,Hard Disk,Storage,104,4000,1162,11,Thursday,Autumn
2025-11-13,P015,USB Drive,Storage,155,700,610,11,Thursday,Autumn
2025-11-13,P016,Power Bank,Accessories,228,1200,805,11,Thursday,Autumn
2025-11-13,P017,Microphone,Accessories,175,2800,649,11,Thursday,Autumn
2025-11-13,P018,Projector,Office Equipment,185,35000,431,11,Thursday,Autumn
2025-11-13,P019,Gaming Console,Electronics,218,45000,655,11,Thursday,Autumn
2025-11-13,P020,Webcam,Accessories,70,2200,1178,11,Thursday,Autumn
2025-11-14,P001,Laptop,Electronics,219,55000,814,11,Friday,Autumn
2025-11-14,P002,Smartphone,Electronics,188,25000,889,11,Friday,Autumn
2025-11-14,P003,Headphones,Accessories,192,2500,1172,11,Friday,Autumn
2025-11-14,P004,Keyboard,Accessories,244,1500,825,11,Friday,Autumn
2025-11-14,P005,Mouse,Accessories,73,800,221,11,Friday,Autumn
2025-11-14,P006,Monitor,Electronics,93,12000,257,11,Friday,Autumn
2025-11-14,P007,Printer,Office Equipment,177,15000,586,11,Friday,Autumn
2025-11-14,P008,Tablet,Electronics,131,18000,1012,11,Friday,Autumn
2025-11-14,P009,Smartwatch,Electronics,188,5000,1108,11,Friday,Autumn
2025-11-14,P010,Camera,Electronics,105,30000,601,11,Friday,Autumn
2025-11-14,P011,Speaker,Accessories,146,3500,689,11,Friday,Autumn
2025-11-14,P012,Router,Networking,221,2500,911,11,Friday,Autumn
2025-11-14,P013,SSD,Storage,87,4500,282,11,Friday,Autumn
2025-11-14,P014,Hard Disk,Storage,169,4000,526,11,Friday,Autumn
2025-11-14,P015,USB Drive,Storage,150,700,707,11,Friday,Autumn
2025-11-14,P016,Power Bank,Accessories,67,1200,345,11,Friday,Autumn
2025-11-14,P017,Microphone,Accessories,233,2800,292,11,Friday,Autumn
2025-11-14,P018,Projector,Office Equipment,154,35000,1161,11,Friday,Autumn
2025-11-14,P019,Gaming Console,Electronics,200,45000,933,11,Friday,Autumn
2025-11-14,P020,Webcam,Accessories,204,2200,667,11,Friday,Autumn
2025-11-15,P001,Laptop,Electronics,239,55000,513,11,Saturday,Autumn
2025-11-15,P002,Smartphone,Electronics,51,25000,772,11,Saturday,Autumn
2025-11-15,P003,Headphones,Accessories,97,2500,568,11,Saturday,Autumn
2025-11-15,P004,Keyboard,Accessories,80,1500,847,11,Saturday,Autumn
2025-11-15,P005,Mouse,Accessories,246,800,470,11,Saturday,Autumn
2025-11-15,P006,Monitor,Electronics,139,12000,652,11,Saturday,Autumn
2025-11-15,P007,Printer,Office Equipment,166,15000,898,11,Saturday,Autumn
2025-11-15,P008,Tablet,Electronics,156,18000,614,11,Saturday,Autumn
2025-11-15,P009,Smartwatch,Electronics,206,5000,811,11,Saturday,Autumn
2025-11-15,P010,Camera,Electronics,180,30000,828,11,Saturday,Autumn
2025-11-15,P011,Speaker,Accessories,79,3500,1075,11,Saturday,Autumn
2025-11-15,P012,Router,Networking,81,2500,410,11,Saturday,Autumn
2025-11-15,P013,SSD,Storage,230,4500,414,11,Saturday,Autumn
2025-11-15,P014,Hard Disk,Storage,245,4000,1052,11,Saturday,Autumn
2025-11-15,P015,USB Drive,Storage,225,700,744,11,Saturday,Autumn
2025-11-15,P016,Power Bank,Accessories,94,1200,989,11,Saturday,Autumn
2025-11-15,P017,Microphone,Accessories,184,2800,862,11,Saturday,Autumn
2025-11-15,P018,Projector,Office Equipment,160,35000,291,11,Saturday,Autumn
2025-11-15,P019,Gaming Console,Electronics,144,45000,1188,11,Saturday,Autumn
2025-11-15,P020,Webcam,Accessories,169,2200,284,11,Saturday,Autumn
2025-11-16,P001,Laptop,Electronics,227,55000,1090,11,Sunday,Autumn
2025-11-16,P002,Smartphone,Electronics,249,25000,672,11,Sunday,Autumn
2025-11-16,P003,Headphones,Accessories,155,2500,1068,11,Sunday,Autumn
2025-11-16,P004,Keyboard,Accessories,181,1500,355,11,Sunday,Autumn
2025-11-16,P005,Mouse,Accessories,186,800,821,11,Sunday,Autumn
2025-11-16,P006,Monitor,Electronics,215,12000,386,11,Sunday,Autumn
2025-11-16,P007,Printer,Office Equipment,183,15000,778,11,Sunday,Autumn
2025-11-16,P008,Tablet,Electronics,242,18000,900,11,Sunday,Autumn
2025-11-16,P009,Smartwatch,Electronics,241,5000,356,11,Sunday,Autumn
2025-11-16,P010,Camera,Electronics,68,30000,1061,11,Sunday,Autumn
2025-11-16,P011,Speaker,Accessories,139,3500,998,11,Sunday,Autumn
2025-11-16,P012,Router,Networking,241,2500,1117,11,Sunday,Autumn
2025-11-16,P013,SSD,Storage,201,4500,1003,11,Sunday,Autumn
2025-11-16,P014,Hard Disk,Storage,96,4000,1168,11,Sunday,Autumn
2025-11-16,P015,USB Drive,Storage,198,700,467,11,Sunday,Autumn
2025-11-16,P016,Power Bank,Accessories,221,1200,606,11,Sunday,Autumn
2025-11-16,P017,Microphone,Accessories,226,2800,1131,11,Sunday,Autumn
2025-11-16,P018,Projector,Office Equipment,172,35000,608,11,Sunday,Autumn
2025-11-16,P019,Gaming Console,Electronics,199,45000,490,11,Sunday,Autumn
2025-11-16,P020,Webcam,Accessories,74,2200,1159,11,Sunday,Autumn
2025-11-17,P001,Laptop,Electronics,182,55000,772,11,Monday,Autumn
2025-11-17,P002,Smartphone,Electronics,161,25000,729,11,Monday,Autumn
2025-11-17,P003,Headphones,Accessories,104,2500,915,11,Monday,Autumn
2025-11-17,P004,Keyboard,Accessories,204,1500,936,11,Monday,Autumn
2025-11-17,P005,Mouse,Accessories,123,800,343,11,Monday,Autumn
2025-11-17,P006,Monitor,Electronics,238,12000,548,11,Monday,Autumn
2025-11-17,P007,Printer,Office Equipment,226,15000,554,11,Monday,Autumn
2025-11-17,P008,Tablet,Electronics,102,18000,535,11,Monday,Autumn
2025-11-17,P009,Smartwatch,Electronics,142,5000,1093,11,Monday,Autumn
2025-11-17,P010,Camera,Electronics,79,30000,328,11,Monday,Autumn
2025-11-17,P011,Speaker,Accessories,214,3500,1034,11,Monday,Autumn
2025-11-17,P012,Router,Networking,152,2500,597,11,Monday,Autumn
2025-11-17,P013,SSD,Storage,197,4500,785,11,Monday,Autumn
2025-11-17,P014,Hard Disk,Storage,249,4000,855,11,Monday,Autumn
2025-11-17,P015,USB Drive,Storage,94,700,1024,11,Monday,Autumn
2025-11-17,P016,Power Bank,Accessories,164,1200,550,11,Monday,Autumn
2025-11-17,P017,Microphone,Accessories,215,2800,319,11,Monday,Autumn
2025-11-17,P018,Projector,Office Equipment,145,35000,888,11,Monday,Autumn
2025-11-17,P019,Gaming Console,Electronics,103,45000,401,11,Monday,Autumn
2025-11-17,P020,Webcam,Accessories,52,2200,515,11,Monday,Autumn
2025-11-18,P001,Laptop,Electronics,169,55000,276,11,Tuesday,Autumn
2025-11-18,P002,Smartphone,Electronics,207,25000,780,11,Tuesday,Autumn
2025-11-18,P003,Headphones,Accessories,174,2500,1174,11,Tuesday,Autumn
2025-11-18,P004,Keyboard,Accessories,60,1500,323,11,Tuesday,Autumn
2025-11-18,P005,Mouse,Accessories,218,800,647,11,Tuesday,Autumn
2025-11-18,P006,Monitor,Electronics,198,12000,238,11,Tuesday,Autumn
2025-11-18,P007,Printer,Office Equipment,208,15000,571,11,Tuesday,Autumn
2025-11-18,P008,Tablet,Electronics,113,18000,269,11,Tuesday,Autumn
2025-11-18,P009,Smartwatch,Electronics,189,5000,241,11,Tuesday,Autumn
2025-11-18,P010,Camera,Electronics,193,30000,746,11,Tuesday,Autumn
2025-11-18,P011,Speaker,Accessories,101,3500,467,11,Tuesday,Autumn
2025-11-18,P012,Router,Networking,93,2500,206,11,Tuesday,Autumn
2025-11-18,P013,SSD,Storage,166,4500,640,11,Tuesday,Autumn
2025-11-18,P014,Hard Disk,Storage,198,4000,448,11,Tuesday,Autumn
2025-11-18,P015,USB Drive,Storage,195,700,882,11,Tuesday,Autumn
2025-11-18,P016,Power Bank,Accessories,94,1200,1038,11,Tuesday,Autumn
2025-11-18,P017,Microphone,Accessories,206,2800,734,11,Tuesday,Autumn
2025-11-18,P018,Projector,Office Equipment,203,35000,965,11,Tuesday,Autumn
2025-11-18,P019,Gaming Console,Electronics,197,45000,281,11,Tuesday,Autumn
2025-11-18,P020,Webcam,Accessories,215,2200,506,11,Tuesday,Autumn
2025-11-19,P001,Laptop,Electronics,73,55000,1149,11,Wednesday,Autumn
2025-11-19,P002,Smartphone,Electronics,128,25000,488,11,Wednesday,Autumn
2025-11-19,P003,Headphones,Accessories,152,2500,206,11,Wednesday,Autumn
2025-11-19,P004,Keyboard,Accessories,231,1500,738,11,Wednesday,Autumn
2025-11-19,P005,Mouse,Accessories,145,800,259,11,Wednesday,Autumn
2025-11-19,P006,Monitor,Electronics,81,12000,1158,11,Wednesday,Autumn
2025-11-19,P007,Printer,Office Equipment,69,15000,876,11,Wednesday,Autumn
2025-11-19,P008,Tablet,Electronics,198,18000,386,11,Wednesday,Autumn
2025-11-19,P009,Smartwatch,Electronics,92,5000,992,11,Wednesday,Autumn
2025-11-19,P010,Camera,Electronics,109,30000,1040,11,Wednesday,Autumn
2025-11-19,P011,Speaker,Accessories,107,3500,376,11,Wednesday,Autumn
2025-11-19,P012,Router,Networking,192,2500,649,11,Wednesday,Autumn
2025-11-19,P013,SSD,Storage,237,4500,849,11,Wednesday,Autumn
2025-11-19,P014,Hard Disk,Storage,240,4000,864,11,Wednesday,Autumn
2025-11-19,P015,USB Drive,Storage,200,700,277,11,Wednesday,Autumn
2025-11-19,P016,Power Bank,Accessories,138,1200,802,11,Wednesday,Autumn
2025-11-19,P017,Microphone,Accessories,106,2800,658,11,Wednesday,Autumn
2025-11-19,P018,Projector,Office Equipment,123,35000,254,11,Wednesday,Autumn
2025-11-19,P019,Gaming Console,Electronics,233,45000,1145,11,Wednesday,Autumn
2025-11-19,P020,Webcam,Accessories,185,2200,257,11,Wednesday,Autumn
2025-11-20,P001,Laptop,Electronics,187,55000,1172,11,Thursday,Autumn
2025-11-20,P002,Smartphone,Electronics,64,25000,310,11,Thursday,Autumn
2025-11-20,P003,Headphones,Accessories,151,2500,573,11,Thursday,Autumn
2025-11-20,P004,Keyboard,Accessories,68,1500,898,11,Thursday,Autumn
2025-11-20,P005,Mouse,Accessories,143,800,678,11,Thursday,Autumn
2025-11-20,P006,Monitor,Electronics,206,12000,732,11,Thursday,Autumn
2025-11-20,P007,Printer,Office Equipment,215,15000,1151,11,Thursday,Autumn
2025-11-20,P008,Tablet,Electronics,89,18000,782,11,Thursday,Autumn
2025-11-20,P009,Smartwatch,Electronics,86,5000,206,11,Thursday,Autumn
2025-11-20,P010,Camera,Electronics,121,30000,726,11,Thursday,Autumn
2025-11-20,P011,Speaker,Accessories,153,3500,782,11,Thursday,Autumn
2025-11-20,P012,Router,Networking,135,2500,964,11,Thursday,Autumn
2025-11-20,P013,SSD,Storage,57,4500,968,11,Thursday,Autumn
2025-11-20,P014,Hard Disk,Storage,119,4000,856,11,Thursday,Autumn
2025-11-20,P015,USB Drive,Storage,235,700,967,11,Thursday,Autumn
2025-11-20,P016,Power Bank,Accessories,225,1200,474,11,Thursday,Autumn
2025-11-20,P017,Microphone,Accessories,105,2800,525,11,Thursday,Autumn
2025-11-20,P018,Projector,Office Equipment,149,35000,466,11,Thursday,Autumn
2025-11-20,P019,Gaming Console,Electronics,121,45000,580,11,Thursday,Autumn
2025-11-20,P020,Webcam,Accessories,59,2200,1012,11,Thursday,Autumn
2025-11-21,P001,Laptop,Electronics,236,55000,348,11,Friday,Autumn
2025-11-21,P002,Smartphone,Electronics,158,25000,811,11,Friday,Autumn
2025-11-21,P003,Headphones,Accessories,87,2500,326,11,Friday,Autumn
2025-11-21,P004,Keyboard,Accessories,59,1500,299,11,Friday,Autumn
2025-11-21,P005,Mouse,Accessories,83,800,455,11,Friday,Autumn
2025-11-21,P006,Monitor,Electronics,84,12000,503,11,Friday,Autumn
2025-11-21,P007,Printer,Office Equipment,231,15000,734,11,Friday,Autumn
2025-11-21,P008,Tablet,Electronics,227,18000,987,11,Friday,Autumn
2025-11-21,P009,Smartwatch,Electronics,201,5000,546,11,Friday,Autumn
2025-11-21,P010,Camera,Electronics,174,30000,872,11,Friday,Autumn
2025-11-21,P011,Speaker,Accessories,196,3500,911,11,Friday,Autumn
2025-11-21,P012,Router,Networking,137,2500,602,11,Friday,Autumn
2025-11-21,P013,SSD,Storage,83,4500,1181,11,Friday,Autumn
2025-11-21,P014,Hard Disk,Storage,158,4000,1001,11,Friday,Autumn
2025-11-21,P015,USB Drive,Storage,200,700,875,11,Friday,Autumn
2025-11-21,P016,Power Bank,Accessories,164,1200,1131,11,Friday,Autumn
2025-11-21,P017,Microphone,Accessories,169,2800,1016,11,Friday,Autumn
2025-11-21,P018,Projector,Office Equipment,216,35000,658,11,Friday,Autumn
2025-11-21,P019,Gaming Console,Electronics,123,45000,963,11,Friday,Autumn
2025-11-21,P020,Webcam,Accessories,192,2200,553,11,Friday,Autumn
2025-11-22,P001,Laptop,Electronics,50,55000,867,11,Saturday,Autumn
2025-11-22,P002,Smartphone,Electronics,80,25000,459,11,Saturday,Autumn
2025-11-22,P003,Headphones,Accessories,128,2500,1041,11,Saturday,Autumn
2025-11-22,P004,Keyboard,Accessories,212,1500,476,11,Saturday,Autumn
2025-11-22,P005,Mouse,Accessories,74,800,551,11,Saturday,Autumn
2025-11-22,P006,Monitor,Electronics,172,12000,824,11,Saturday,Autumn
2025-11-22,P007,Printer,Office Equipment,242,15000,612,11,Saturday,Autumn
2025-11-22,P008,Tablet,Electronics,52,18000,950,11,Saturday,Autumn
2025-11-22,P009,Smartwatch,Electronics,249,5000,226,11,Saturday,Autumn
2025-11-22,P010,Camera,Electronics,223,30000,944,11,Saturday,Autumn
2025-11-22,P011,Speaker,Accessories,211,3500,785,11,Saturday,Autumn
2025-11-22,P012,Router,Networking,149,2500,543,11,Saturday,Autumn
2025-11-22,P013,SSD,Storage,210,4500,813,11,Saturday,Autumn
2025-11-22,P014,Hard Disk,Storage,66,4000,457,11,Saturday,Autumn
2025-11-22,P015,USB Drive,Storage,250,700,1103,11,Saturday,Autumn
2025-11-22,P016,Power Bank,Accessories,80,1200,1055,11,Saturday,Autumn
2025-11-22,P017,Microphone,Accessories,246,2800,998,11,Saturday,Autumn
2025-11-22,P018,Projector,Office Equipment,232,35000,587,11,Saturday,Autumn
2025-11-22,P019,Gaming Console,Electronics,79,45000,1049,11,Saturday,Autumn
2025-11-22,P020,Webcam,Accessories,114,2200,849,11,Saturday,Autumn
2025-11-23,P001,Laptop,Electronics,228,55000,507,11,Sunday,Autumn
2025-11-23,P002,Smartphone,Electronics,84,25000,1134,11,Sunday,Autumn
2025-11-23,P003,Headphones,Accessories,69,2500,825,11,Sunday,Autumn
2025-11-23,P004,Keyboard,Accessories,129,1500,426,11,Sunday,Autumn
2025-11-23,P005,Mouse,Accessories,71,800,1196,11,Sunday,Autumn
2025-11-23,P006,Monitor,Electronics,59,12000,798,11,Sunday,Autumn
2025-11-23,P007,Printer,Office Equipment,169,15000,596,11,Sunday,Autumn
2025-11-23,P008,Tablet,Electronics,58,18000,1170,11,Sunday,Autumn
2025-11-23,P009,Smartwatch,Electronics,100,5000,423,11,Sunday,Autumn
2025-11-23,P010,Camera,Electronics,248,30000,1034,11,Sunday,Autumn
2025-11-23,P011,Speaker,Accessories,72,3500,313,11,Sunday,Autumn
2025-11-23,P012,Router,Networking,117,2500,938,11,Sunday,Autumn
2025-11-23,P013,SSD,Storage,219,4500,956,11,Sunday,Autumn
2025-11-23,P014,Hard Disk,Storage,208,4000,501,11,Sunday,Autumn
2025-11-23,P015,USB Drive,Storage,80,700,1076,11,Sunday,Autumn
2025-11-23,P016,Power Bank,Accessories,180,1200,447,11,Sunday,Autumn
